,542696068237,d05162137940,7073cb088646,7073cb088663,0c771a022437,6c3e6d085731,206432038945,147dc5026866,40a6d9055545,206432038916,50ead6065693,002500007232,5c5948074037,b8c75d126841,18e7f4034519,58b035070589,5c5948074023,b8c75d126951,fcc734163480,0026bb009383,6c3e6d085739,9803d8111454,dc2b61144912,18002d029353,00c610013244,7c11be096586,7c11be097044,9027e4108753,041e64015206,0c74c2021129,2002af036879,4860bc060546,1040f3023247,6c3e6d085793,18e7f4034552,148fc6028162,6c3e6d085597,8c7b9d106408,980c82112898,145a05026365,e0f847148456,e4ce8f150396,705681088265,4860bc060176,4860bc060484,c8bcc8134183,90840d109373,f0b479155600,206432038931,b8c75d126693,1093e9023590,145a05025500,f81edf161016,b8c75d126883,044665016096,dc2b61144911,b8c75d126767,24ab81040359,60fb42079060,64b9e8081070,f0b479155462,5855ca070177,145a05025960,64b9e8081078,40a6d9055840,28cc01041822,50465d063918,581faa069280,b8c68e126417,40a6d9056065,842999100621,a826d9120696,50465d063925,044665015904,50ead6065715,74e2f5091079,74e2f5091043,cc08e0135180,040cce014507,b065bd123568,7c6d62097684,189efc033126,b8c75d126897,a0f450118979,0c74c2020552,e0cb1d148049,64b9e8081108,fc253f163210,2002af036941,0016d4001819,a8fad8122072,d0b33f138163,5cb524075681,0017ca002224,68a86d083595,206432039373,90840d109338,cc08e0135969,5c0a5b072221,8c7b9d106449,
74e2f5091079,0.9800775707131102,0.9803806819711326,0.9802027044277073,0.9802548453402129,0.9800073987120209,0.9804050803144247,0.9804312175386453,0.9803321413466057,0.9801637353498953,0.9802542976632026,0.9799774119668045,0.9798135034326397,0.9802373550677456,0.9800358107256787,0.9803049806345787,0.9802806859490301,0.9802107297536968,0.9803388003087229,0.9802863366479818,0.9801543374287526,0.9801060739256976,0.9799310871890309,0.979885238456446,0.9797794043490284,0.9805262894314708,0.9800575587160779,0.9797319969950669,0.9800083046451536,0.9803101161938612,0.980030336594033,0.9802828853842955,0.9800597169015276,0.9803017471921127,0.9805038588169732,0.9804301125869554,0.9798575525669208,0.9800606786705737,0.9802041773579774,0.9804580402807331,0.9800125538661438,0.9799556440517854,0.980055648331303,0.9802524052148639,0.9803536565242307,0.9800804737748419,0.9803040889948245,0.9800117810376033,0.9802793032000326,0.9800315072615183,0.9803299128559979,0.9802097693591129,0.9798788575909136,0.9800857750222413,0.9798638338737493,0.979311327902987,0.9803052972290268,0.9804613039882365,0.9798348155986535,0.980105900600341,0.9802792497713525,0.9800827587706811,0.9802783630670109,0.9802560989909397,0.9802100255735385,0.9802578935741915,0.9804028378825957,0.9803545725780228,0.9797797293611085,0.9803514622655046,0.9796328057159975,0.9805855974395637,0.9804522898235521,0.9805257529648033,0.9803026589646947,0.980305748143193,0.9818469846297128,0.9802044196830395,0.9801792938413286,0.9801618191806984,0.9798288786938633,0.9799067391322289,0.9800626517103569,0.9802080718552199,0.9799285203132727,0.9799112471582192,0.9802524103825526,0.980278935040843,0.9802796346866338,0.980352390353523,0.9803061767172093,0.9803757686146277,0.9804057434124489,0.9800790399745555,0.9804024646188246,0.9802028149314481,0.9801277207439784,0.9801625953906101,0.9798562026269735,0.9802537462657519,0.9802659042712161,
74e2f5091043,0.9802193319477597,0.9802841475526859,0.9802248811991412,0.9802762821209663,0.9800305586805612,0.9804272883474946,0.980330332436004,0.9802317728631105,0.9803120394060676,0.9802760143800576,0.9799943463796191,0.9798402170953839,0.980266648028148,0.9801823652787013,0.9803291751789175,0.9804240624298264,0.980232115306434,0.9802345160452383,0.9801852701739077,0.9801760477706157,0.9801263937943095,0.9799475030904273,0.9799009313884739,0.9797962890765711,0.9804254921198916,0.9802038879304793,0.979748643812826,0.9800307054642098,0.9804627604361678,0.9800471689100312,0.9801866317983755,0.9802083253881193,0.9803239793994385,0.9805326381343575,0.9803285858253211,0.9798814556119027,0.9802125891755801,0.9803516744951924,0.9804779575835998,0.9801643720974791,0.9801028980079396,0.9799493878747747,0.9802745750065676,0.9803755714440511,0.9802298941775462,0.9803265587066449,0.9800333415638637,0.9800503017087915,0.9800526737289523,0.9802281720007621,0.9803570322721668,0.979896290879068,0.9802337677534076,0.9800122584997346,0.9793335212361783,0.9803274961489742,0.9804839041071934,0.9799764912170992,0.9801278980815219,0.9801787375805746,0.9799825669555589,0.9801774980017287,0.9802784149866364,0.9803573390082332,0.9802798578505661,0.9804253609655257,0.980376666597473,0.9797967327120337,0.9801284594701442,0.9796500617641318,0.9807358424951014,0.9804741802079385,0.9804256148720653,0.9803248431472651,0.9802017761408671,0.9800285601095862,0.9821562064014122,0.9802034519139728,0.9801837145856304,0.9798458831183823,0.979928449474092,0.980086424514863,0.9803573636126639,0.9799456771665717,0.9799329681882475,0.9804001778172147,0.9800546473631874,0.9801786208031328,0.9803737321782494,0.9804530687184319,0.9803930125159818,0.9805528389775241,0.9800972843739343,0.9804243647612174,0.9802249705581356,0.9801443857689875,0.9803114422377032,0.9798787845319775,0.9802807261315869,0.9805435714301344,
cc08e0135180,0.980274198654519,0.9803305058019128,0.9802755513288569,0.9803280714650432,0.9800814824071018,0.980478918065359,0.9805043731425173,0.9802827185213054,0.9803618532783301,0.9803272200938647,0.9800513676793634,0.9798874696003608,0.9803118292870219,0.9801103077023998,0.980379230461847,0.9804782358240426,0.9802835767504933,0.980285917748158,0.980359777937208,0.9802269217956535,0.9801779241921906,0.980004331280106,0.9799589547316385,0.9798533103763155,0.9805972801651992,0.9802532714909686,0.9798062337783969,0.9800818442831443,0.9803853189437344,0.9801039132431473,0.9802340048232682,0.9802561743172856,0.9803746603934717,0.9805792226854857,0.980502769569647,0.9799320713791511,0.9802575183086876,0.9803996933155278,0.9806555331799119,0.9802092687672338,0.9800288521572407,0.9801282934669707,0.9803255834298488,0.9804269399808094,0.9801539257242825,0.9803771888274025,0.9802075158348225,0.9802298203535359,0.9801056391824997,0.98028218908161,0.980406111519751,0.9799530006643967,0.9802841775702003,0.9800610216491685,0.979384191365894,0.9803787704599959,0.9806581700983624,0.9800321812725442,0.9801788351662049,0.9802303401776241,0.9800339246589364,0.9803505751516071,0.9803293436587829,0.980283090169803,0.9803314357177089,0.9804760370352786,0.9804270602577505,0.9798537283015012,0.9803008780053762,0.9797069033046412,0.9807816113941726,0.9805253879032955,0.9804762775847694,0.9803760642514567,0.9802583257907976,0.9802014753612078,0.9804003597035487,0.9819616828323342,0.9802367015391167,0.979903364521612,0.9799793234991298,0.9801368944946728,0.9802821322119671,0.9800031998904605,0.9799835924241886,0.980325615108813,0.9802309016052477,0.9803521308579208,0.980424400318854,0.9805013300117404,0.9804498861519049,0.9806017251762467,0.9801537032923874,0.9804754001171857,0.9802762217724561,0.9802020236706139,0.9803595786903453,0.9799294537694436,0.9803272308892642,0.980464471282298,
040cce014507,0.9799680331112629,0.9804009903037673,0.9800935291904332,0.980271250832629,0.9800235797832948,0.9804244120094534,0.9802051023345535,0.9802301955208993,0.9803186445552782,0.9801492206011166,0.9798641742942986,0.979710562223799,0.9802657484225615,0.9800529665638812,0.9802010521188464,0.9803005575050802,0.9806004169094175,0.980479856810721,0.9806781773231245,0.9800461512857427,0.9799963077935132,0.9798193173021708,0.9799013608872934,0.9796662185403153,0.9802965057836464,0.9799539406412686,0.9796203925328391,0.9800246830410739,0.9803347844222577,0.980041569927174,0.9805532882925833,0.9800824460321648,0.9801928752308839,0.9805277303076725,0.9804489438320603,0.9798753633880752,0.9800841612960077,0.9800993940133855,0.9803616032808218,0.980035182524394,0.9798480739910348,0.9799458561912413,0.980143704504112,0.9802490988170658,0.9798568464935745,0.9801969033893997,0.9801561973757648,0.980051541143826,0.9800462360907212,0.9801086230129514,0.9804787017404943,0.9797667954701826,0.9801103747258805,0.9801343281212858,0.9792021692274704,0.9803219496432313,0.980854069616033,0.9797304536968974,0.9802442989213853,0.9800536473430828,0.980226092851518,0.9800510728738752,0.9803949280748508,0.9802280843400913,0.9803975475457938,0.980295090381106,0.9803698425167825,0.979667217766921,0.9800016031037996,0.9795209532899123,0.9804926750638465,0.9803446220607314,0.9804181142981694,0.980196422303078,0.980202663565777,0.9799015123678375,0.9801006233606429,0.9799529712566775,0.9822142425623197,0.9798382457027944,0.9797985529892189,0.9800846270424588,0.9802292682960307,0.9799389435971527,0.980053136744825,0.9801436779024246,0.9800542742479159,0.9800523882892023,0.980243319759321,0.9803250662171004,0.9802639661301075,0.9803025685375454,0.9800934012096167,0.9802956516815723,0.980093922132818,0.9800151896588751,0.9803128920475951,0.9797473084040542,0.9801467396434894,0.9807926425743965,
b065bd123568,0.9810169014919741,0.9810684217499857,0.981017151550865,0.9810674214889004,0.980819323010809,0.9812159804668146,0.9811161908694744,0.981019152187844,0.9809701327228652,0.9810674215016586,0.9809173619917968,0.98062124437359,0.9809206130635604,0.9809691323469715,0.9811164409666374,0.9812164805846043,0.9810194022722487,0.9810194022722487,0.9809706328916746,0.9809678819887232,0.9809181122322554,0.9808680924296551,0.9808200732257616,0.9807192833545779,0.9812154802852469,0.9808698430332491,0.9806700137924361,0.9808203232718943,0.9811171912581264,0.9809678819121869,0.9809696326433475,0.9808703431127668,0.9811161908694744,0.9813152698953452,0.9811169411482051,0.9806710141300576,0.9808700931304121,0.9810176517324327,0.9812665004254767,0.980820823453462,0.9807703034947999,0.9808688425935774,0.9810666712101697,0.9811659606259422,0.9807710537735306,0.9811161908694744,0.980820823453462,0.9809681320093498,0.9809676319298323,0.9810194022850068,0.9810194022850068,0.9808183226731874,0.9810184020494354,0.9806730147542784,0.9801257976833796,0.9811166910510422,0.9812672506659353,0.9807695532926133,0.9809188625109861,0.9809681320858862,0.9807713038069155,0.9809678819887232,0.981067921568418,0.9810181518119503,0.981067921568418,0.981215230188084,0.9811667107898645,0.9807192833545779,0.9809183623294184,0.9805707243766636,0.9812675007248263,0.9812649999445516,0.9812154802852469,0.9811164409666374,0.981116941084427,0.980819323010809,0.9810184019728914,0.9808693428516814,0.9810930563015546,0.9810392851945927,0.9807202836921994,0.980870093028362,0.9810191521495719,0.9808680924296551,0.9807217841348524,0.9810666712101697,0.9809678820397535,0.9809678819887232,0.9811659606259422,0.9811176913121274,0.9813135192662348,0.9812157303696517,0.981017151589137,0.981215230188084,0.981017151550865,0.9810659209697111,0.9809698826129439,0.9806705139357318,0.9810669213073326,0.9811938462237582,
7c6d62097684,0.9802078236759405,0.9803819324185387,0.9803300543067559,0.9805022967867565,0.9801332014615646,0.9805300721099587,0.9804321147377805,0.98033294128602,0.9804082427563268,0.9805023982420908,0.9801079315994,0.979936962766251,0.9802363025796368,0.9801611619128836,0.9804307763247727,0.980408458324807,0.980333391087763,0.9803341116377156,0.9802850465304307,0.9804026621521957,0.9802314315772033,0.9800594157287031,0.980011850538373,0.9799098912088009,0.9805292559178203,0.9803049243325834,0.9798611932808002,0.9801337671346667,0.9804330265129209,0.9801588369509145,0.9802836178428747,0.980184561254131,0.9804291196810291,0.9806297649008673,0.9804317016023884,0.9799845734436008,0.9801845881796017,0.9803311764626957,0.9804605360446529,0.9801359230506742,0.9800827511625274,0.9800606778623907,0.9803797408165636,0.9804799959913642,0.9800841085898361,0.9804301129514315,0.9801352429309744,0.9801607625688755,0.9801594777272526,0.9802113436203213,0.9804553063168916,0.9800092165380868,0.980211679733323,0.9799873883264733,0.979438694343793,0.9804304155610293,0.9805821455299053,0.9799624311810974,0.9802319376101764,0.9802822704332809,0.9800848718952295,0.9802820440000296,0.9803812936532066,0.9803331161792953,0.980381982358836,0.9805289407784152,0.9804799915074229,0.9799100486164207,0.9802323369586637,0.9797620835322759,0.9805838255928427,0.9805784469051357,0.9805290815736319,0.9804298242214721,0.9803095561673397,0.9801330251943069,0.9803312601240164,0.9801830503503438,0.9802846220290599,0.9799593986771515,0.9817894321748144,0.9801853738595403,0.9803328059687525,0.9800587886033633,0.980035530173166,0.9803797069923036,0.9801610625004671,0.9802824680274934,0.9804787676447007,0.9804313124151004,0.9805049424243502,0.9805305684772548,0.9802082722804093,0.9805289471841654,0.9803300939273467,0.9802571840044224,0.9802853970200904,0.9799835713517397,0.9803803333416252,0.9803864080024087,
189efc033126,0.9800976052436228,0.9802810434754192,0.9802226373097052,0.9802756818993015,0.9801504042752627,0.9805486580444176,0.9806963033538336,0.9803549137276627,0.9804361350129701,0.9803979705012151,0.9799959872020968,0.9800792706398282,0.9802640264869948,0.9801806472714653,0.9805695470207672,0.9804259663536068,0.9802344794098887,0.9804798737539395,0.9803106953343816,0.9801747050985773,0.9802472985294732,0.9800711634000705,0.9799074359392008,0.9797981075440907,0.9804243843538618,0.9800795064976396,0.9798730425655382,0.9800308328027743,0.9805777750464582,0.9800508890745863,0.9803049906414563,0.9802059980573206,0.980321737104839,0.9806494909124691,0.9804516942768999,0.9800004902591081,0.9802062800885465,0.9802259589513896,0.9806050936183518,0.9801596753945111,0.9799765603343269,0.9800769395672879,0.9802727050917824,0.9803756213045712,0.9799809795006997,0.980568444755465,0.9800363385908861,0.9800571278975966,0.9800522470528337,0.9802320190167683,0.9802358071870934,0.9798981282858494,0.9803526912475811,0.980010881540097,0.9793312773467423,0.9804475801939159,0.9807282578658117,0.9801004996898031,0.9801269989454905,0.980300907545508,0.9799842732964652,0.9801785202179409,0.9802790293714894,0.9805983531479371,0.9804026537883399,0.9805448284824301,0.9803765770144489,0.9797988014064419,0.9801279137422465,0.9797733030692639,0.9808553884102794,0.9805947543851463,0.9805453175545754,0.980324030715552,0.9804496059262755,0.9800281608319498,0.980226878095655,0.9800790888022572,0.9801878335038178,0.9798475883308427,0.9799271068020535,0.9818857150555323,0.980353979108843,0.979948029989999,0.979934678245938,0.9802726615828985,0.9800576427345117,0.9803008581324444,0.9803718048303716,0.9803295939058707,0.9805165041276864,0.9806710259370203,0.9802202180895694,0.9804231690128601,0.9802227502857938,0.9802683481872405,0.9803109403331275,0.9798763099639366,0.9802749635124366,0.9804170402069164,
b8c75d126897,0.9802452029819019,0.9805486072729178,0.980370007070856,0.9805442409510178,0.9801760272028438,0.9805741009934831,0.9804778738013846,0.9805004456590941,0.9807052577588244,0.9805442973570998,0.980142348738637,0.9799827495198149,0.9804099998336286,0.9804480351347815,0.9805969910021795,0.9806955801782925,0.9805021396301794,0.9805044109631412,0.9804564438843539,0.9804432299190364,0.9802721278690799,0.9800959214553012,0.9801736130722825,0.9799443491609153,0.980694141652954,0.9803492393155766,0.9798977480544644,0.9802984103006092,0.9806043900138671,0.9803176470623095,0.9803305254763983,0.9804765123342243,0.98046913095625,0.9807978722025382,0.9804769831271254,0.9801496003448074,0.9802324610144979,0.9804972460015494,0.9807525349769132,0.9803065537559683,0.9802468111475632,0.9802211052655647,0.9804199094411055,0.9805225422410855,0.9802524242858253,0.9804720573324288,0.980303455904246,0.9803233050298358,0.9801980621802184,0.9806225337924682,0.9806256217834101,0.9801671429363435,0.9803799674639039,0.980281565186521,0.979478647107893,0.9804732848855547,0.9808761051834636,0.98000419235796,0.9802742017949526,0.9803259629060143,0.9802517015367623,0.9803248253492721,0.9805464781507177,0.980500897191823,0.9805485652675935,0.9805704777308504,0.9806442470280845,0.979945104438318,0.9803977941244348,0.9797980533679248,0.9810052664677242,0.9806202286104372,0.9805708932122723,0.9804711476164586,0.9805957505550403,0.9801751733816154,0.9804985025807923,0.9802273429351933,0.9804550051539735,0.9799939170404477,0.9801956316225128,0.9804776709640645,0.9818890483013863,0.9800942042382915,0.9802023160360385,0.9804201557074448,0.9802024299597696,0.9803262064284805,0.9805192315533516,0.980598632015175,0.9805412386309227,0.9805766020302844,0.9803685317112537,0.9805704394106712,0.9803701366943091,0.9802930501634955,0.9807038222763101,0.9800237675853583,0.980421794728918,0.9808100186853655,
a0f450118979,0.9807192109531417,0.9807708627535676,0.9807198426055387,0.980770053314131,0.9806442005216068,0.9809190861521789,0.9808206391605131,0.9807216984894636,0.9806737386118614,0.9807699348558776,0.9806196780338621,0.9803253635888097,0.9807457670150385,0.98067134973836,0.9808198888662072,0.980919086227434,0.9807222118341917,0.9807225474925035,0.9807951682247655,0.9806705598805948,0.9806209217549761,0.9805707704479826,0.980522474852583,0.9804215993966431,0.9809187307619439,0.980572211609327,0.980372672071219,0.9805227708451868,0.9809431546873969,0.9806701058466479,0.9806723566135574,0.9805732579519995,0.9808189016688279,0.9810185203487447,0.9808205404570594,0.9803739750063903,0.980573337021667,0.98072053365197,0.9809699682385874,0.9805240344720112,0.9804723627768734,0.9805715206445534,0.9807693820095231,0.9808691321210389,0.9804731328007742,0.9808193360406632,0.9805238765189932,0.9806713497352337,0.9806704020919411,0.9807213629957363,0.9808439770882575,0.9805208361610137,0.9807215605059858,0.9804975961313356,0.9798284887380533,0.9808197901555898,0.9809705011705743,0.9804727578288175,0.9807430226570641,0.9806712311912356,0.9805956482558615,0.9806711324640014,0.9808921936211205,0.9807215602746465,0.9808926674883104,0.980918355614593,0.9808693097369341,0.9804218165867387,0.9806216917830765,0.9802734747905641,0.9809710342597374,0.9809678752797675,0.9809184938269992,0.9808192373254635,0.980820027168445,0.9805224550187058,0.980720474418747,0.9805722510894893,0.9807948128329423,0.9804711388006275,0.9804229615840712,0.9805736133562902,0.980721639242863,0.9814349751903229,0.9804242843717829,0.9807694807328589,0.9806712905880884,0.9806713693951605,0.9808685990297226,0.9808202836782994,0.9810163289141492,0.9809192835929681,0.9807195663453545,0.9809184345917172,0.980719980817945,0.9807685726662084,0.9806734227006274,0.9803732444797586,0.9807697966366787,0.9807736269380434,
0c74c2020552,0.980749001018434,0.9811713607247978,0.9808727724786225,0.9809260767838051,0.9806780581558575,0.9811981205466067,0.9809799449726349,0.9810012144566288,0.9810837485135893,0.9810469784218141,0.9806473273506617,0.980484942551401,0.9809098137823141,0.980827508957059,0.9809771862104508,0.9811976604945525,0.981125735414341,0.9811269308693846,0.9810791578056347,0.9808247138641089,0.9807746378797874,0.9806003855060964,0.9807989527477708,0.9804493013812356,0.9810736187537346,0.9807294322116308,0.9804021102261662,0.9808001970858028,0.9809845992181556,0.9808215170162156,0.9810759123767585,0.9808546263668716,0.9809719410473423,0.9812997162702407,0.9812219148877206,0.9805300156820561,0.9807336456510715,0.9808760162706619,0.9812538380712776,0.980806273442913,0.9806259676094754,0.9807244633548007,0.9809227441216786,0.9811467578888309,0.9806304149788599,0.980974247392516,0.9809268720197247,0.980826992607999,0.9808243786971764,0.981001487449938,0.9810045832719053,0.9805492197134668,0.9808823173145849,0.9807809616099118,0.9799813367976006,0.9809761166982698,0.9813768190912241,0.9806286374697308,0.9808978747969322,0.9809493431805386,0.9807532719541621,0.9809484624117434,0.981047958036783,0.9810014644664264,0.9810497776426568,0.9810728005528861,0.9811457125122419,0.9804498356895227,0.9807772023690615,0.9803026503014844,0.9813802730501588,0.9811225794838548,0.9810730744261342,0.9810951365653802,0.9809768710624085,0.9806774962614123,0.9808762955787536,0.9807285249724533,0.9811992713345871,0.9804988549684958,0.9805771155675852,0.9808562011276207,0.9810020033695336,0.9805991207349296,0.9812165265017614,0.9809224875663476,0.9808282256265705,0.9809496293688702,0.9810217933184746,0.98109884597722,0.9810455993632559,0.9811991979664496,0.9808725111365886,0.9810734980708745,0.980872835252996,0.980797680549738,0.9810805540834142,0.9805263531222494,0.9809242750985436,0.9813070358224418,
e0cb1d148049,0.9805937483288342,0.9807723677477447,0.9807178834568564,0.9807692013419819,0.9806446812598246,0.9809191074005716,0.9808214846571388,0.9807235922419546,0.9806792034641988,0.9807691618401365,0.9804932694178796,0.9803272361261978,0.9806296120006394,0.980550977041161,0.9808205185537081,0.9807970631892855,0.9807239494808326,0.9807255021447838,0.980676429122177,0.9806693478863738,0.9806199140206271,0.9804460143411996,0.980399509972875,0.9802952121148316,0.9809183393967276,0.9805724495855103,0.9802471689152433,0.9805230191050361,0.9809470881848611,0.9805458484765953,0.9806743105740285,0.9805754302633147,0.9808169319186817,0.98102008006636,0.9808203597805221,0.9803733921983958,0.98057550315707,0.9807200340246515,0.9808498485405354,0.9805267646876074,0.9804715759654312,0.9804481933551067,0.9807674854050137,0.9808683629300595,0.9805973335307733,0.9808192396019831,0.98052536843589,0.9805485856944864,0.9805465165419136,0.9806011603811313,0.9808474127669381,0.9803950664747543,0.9806016882131202,0.9803792603160627,0.9798265234938935,0.9808193391628848,0.9809742672242424,0.9803495339214492,0.9806207528282236,0.9806714216730725,0.9804756866004879,0.9806699852631272,0.9807711703288037,0.9808459269465066,0.9807720976487783,0.9809175948218821,0.9808691516718367,0.9802957150958108,0.9806212793599063,0.9801482462441219,0.9809769166128413,0.9809665344730207,0.980917809047749,0.9808177679512676,0.9806988518262546,0.9805215260181082,0.9808441189485939,0.980571638774063,0.980675489722321,0.9803447195831815,0.9804217495898502,0.9805771921491147,0.9807245422862162,0.9804448260205818,0.9804250208464285,0.9817292317566101,0.9805488819280771,0.980670695751275,0.9808671539735676,0.9808210594139238,0.9808911051361963,0.9809199464954836,0.9805950524033428,0.9809172024341056,0.9807179230774472,0.9806427435248127,0.9807997608455604,0.980371610694225,0.9807691340063568,0.980780673988954,
64b9e8081108,0.9798208344529481,0.980012882126001,0.979829038978592,0.979883170214169,0.9796368131534976,0.9801584023698477,0.980188140816611,0.9799653218340869,0.980054248016063,0.9800079289020079,0.9797182873136376,0.9796926352833607,0.9801234746275689,0.9799083865803979,0.979935096969561,0.9800303349179834,0.9799657308248467,0.9798461059956972,0.9799228791069526,0.979782256802192,0.9797329899653549,0.9796728988485649,0.9798789010266231,0.9795202583616937,0.9801561525890687,0.9796885462615984,0.9794758621803255,0.9796379862722263,0.9801928308770002,0.9797739592065188,0.9800398479030777,0.9796938338186449,0.9799282697960148,0.9803845977664819,0.9801846955621961,0.9796107837664413,0.9798167661051135,0.979834068624025,0.9804616215347444,0.9797724522852538,0.9795833530923753,0.9798036296930788,0.979879040596903,0.9802301385971844,0.9797132941768929,0.979933062495552,0.9798914649490256,0.9801527954398976,0.9800227096590785,0.9802084081061242,0.9798461503887698,0.9796211268962643,0.9800835856577748,0.9794994376971936,0.9789376685493483,0.9799332533815733,0.9800946459920274,0.9797067138357605,0.9797337123311081,0.9800354760402731,0.9797161170751102,0.9800335046264183,0.9798863007010554,0.9798434454285698,0.979889707503708,0.9800302718568118,0.9799836050414016,0.9795211422018776,0.9799838608077038,0.9793748552846248,0.9803513214294486,0.9800810657030319,0.9800308184777687,0.9800547379198044,0.9800559299903817,0.9798832868981423,0.9798345630143405,0.979810776405037,0.9800434359948547,0.9795698054396678,0.9795346585056682,0.9796987953849488,0.9798422269327881,0.9796705768568157,0.9796662666345891,0.9798797896391834,0.9822005620962672,0.9800356934909997,0.9799785123634205,0.9799375757538482,0.9801178330132906,0.9800374800238016,0.9798227204837737,0.9801538334446596,0.9798293279618995,0.9798705501900418,0.9799241496264828,0.9794828371300134,0.9800054572735182,0.9801555318596673,
fc253f163210,0.9803721492139733,0.9805500061558358,0.9804953909963341,0.9805470264316555,0.98029995684425,0.9808186762494066,0.9808433925845631,0.9805014832404074,0.9805791687340499,0.9806686018966032,0.9802714258612184,0.9802269054705209,0.9804074424785651,0.9803287138387321,0.980597929254349,0.9805755387661917,0.980502234418738,0.9806250517870811,0.980697757824484,0.9804469096774906,0.9803972276546202,0.9802240455689208,0.9802996947872868,0.9800733815828028,0.9808172104008375,0.9803502549881934,0.9801470165104775,0.9803006432481661,0.9807242449958267,0.9803237457947862,0.9805737327220374,0.9803530738612222,0.9805944957811331,0.9809192722450171,0.9808425451060113,0.9801510164817558,0.9803533570456848,0.9804975908288713,0.9809941437616972,0.9804264937208789,0.9802485660876359,0.9803480100350881,0.9805451794470581,0.9807680008476021,0.980251421633039,0.9805965556780084,0.9804251929389003,0.9804492010392472,0.980325287422964,0.9806221904848633,0.9805029475026755,0.9801731003429819,0.9803804011482978,0.9801570717905534,0.9796040310333712,0.9805971664400723,0.9807520652889311,0.98037170731685,0.9803983197603021,0.9806921370714692,0.9802528621186788,0.9806917217602946,0.9805484970349913,0.9806229536073106,0.9806712698781227,0.9806951827535173,0.9806467041379744,0.9800738551195303,0.9805205347510392,0.979926407124266,0.9811196289187062,0.9808660380816705,0.9806954294397756,0.9807171592021366,0.9804771052723422,0.9804209917391914,0.9804979193499682,0.9804713757074359,0.9805753756588469,0.980122891179413,0.9801993113809669,0.9804761105760417,0.9805011985422064,0.9802227524154128,0.9803248125240882,0.9805451578472164,0.9805712676569769,0.981853889417179,0.9806443919722145,0.9805988693464938,0.9806694136378115,0.9808195892858494,0.9803732755981177,0.980695129085846,0.9804955282686579,0.9805427432039199,0.9804559178515638,0.9801489948313091,0.9805466017841198,0.9806803014182481,
2002af036941,0.9806614144926082,0.9808431125687627,0.9807871028977684,0.9808375846893349,0.9805940740290157,0.9809882665418608,0.9808909123494716,0.9807939962369193,0.9807486737012425,0.9808388610198604,0.9805614887689938,0.9803956603240036,0.980701271689645,0.9807422423971003,0.9808890921871397,0.9808659637200492,0.9807934567837754,0.980917911341056,0.9807487903252712,0.9807379924223579,0.9806885865998642,0.9806365546691972,0.9805929906407678,0.9803635295244952,0.981112601333126,0.9806401816516003,0.9803150799536361,0.9805935136106193,0.9810193000226632,0.9806150176929104,0.9807433016401214,0.9806454820513162,0.9808862003889237,0.981090533107731,0.9808911945605275,0.9804429451548075,0.9806443023325722,0.9807895960579673,0.9809207287223471,0.9805969872906348,0.9805398774801561,0.9805180704324825,0.9808368519323417,0.9809383933104908,0.9805425872696111,0.980887144470155,0.9805962721922652,0.9806194956656091,0.9806146688417575,0.9806723854835966,0.9807973359243288,0.9804641600941805,0.9806681531453394,0.9804509933452527,0.9798957429348054,0.9808874436604341,0.9810430627437131,0.9804173418871639,0.9806917025395656,0.980742022023071,0.980548386421368,0.9807414555462695,0.9808435097947606,0.9807929063676435,0.9808443505100624,0.9809860585665638,0.980939646758393,0.9803637342502592,0.9806931943396129,0.9802156118405047,0.981047311928475,0.981035694826865,0.9809872124205947,0.9808879714952674,0.9807682890706177,0.9805925942474134,0.9807884200887189,0.9806413326274506,0.9807494500953431,0.9804129879636347,0.9804903941258343,0.9806463469177046,0.9807951251151151,0.9805148897510968,0.9804964074384303,0.9808380796474239,0.9806198575622426,0.9807420519121391,0.9817581322342053,0.9808910013131398,0.9809585687911933,0.9809877214188768,0.9806631694757226,0.9809861781707971,0.9807871425183592,0.9807108762712541,0.9807493491980167,0.9804407805262491,0.9808386932384444,0.980973693981776,
